City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
485,Wajir,KE,2022-03-21 08:56:25,1.7471,40.0573,89.56,43,40,12.66,scattered clouds,0,0
486,Weiser,US,2022-03-21 08:56:26,44.251,-116.9693,37.89,65,100,2.82,overcast clouds,0,0
487,Boyolangu,ID,2022-03-21 08:56:26,-8.1181,111.8935,83.93,79,86,2.64,moderate rain,0,0
488,Bardiyah,LY,2022-03-21 08:56:27,31.7561,25.0865,50.81,76,99,17.31,overcast clouds,0,0
489,Tevriz,RU,2022-03-21 08:56:27,57.509,72.4042,28.33,92,100,5.44,light snow,0,0
490,Paignton,GB,2022-03-21 08:56:27,50.4357,-3.5679,54.64,76,92,5.01,overcast clouds,0,0
491,Beringovskiy,RU,2022-03-21 08:56:28,63.05,179.3167,19.99,96,99,8.14,overcast clouds,0,0
492,Verkhoyansk,RU,2022-03-21 08:56:28,67.5447,133.385,-8.05,97,12,2.42,few clouds,0,0
493,Lerik,AZ,2022-03-21 08:56:29,38.7726,48.4128,25.52,96,100,5.7,light snow,0,0
494,Grindavik,IS,2022-03-21 08:56:29,63.8424,-22.4338,36.07,80,100,9.22,overcast clouds,0,0
495,Namibe,AO,2022-03-21 08:56:29,-15.1961,12.1522,79.57,62,64,3.44,broken clouds,0,0
496,Okhotsk,RU,2022-03-21 08:56:30,59.3833,143.3,21.58,72,100,15.77,overcast clouds,0,0
497,Deputatskiy,RU,2022-03-21 08:56:30,69.3,139.9,-15.95,100,50,0.89,scattered clouds,0,0
498,Tual,ID,2022-03-21 08:56:31,-5.6667,132.75,84.43,74,100,16.17,overcast clouds,0,0
499,Thunder Bay,CA,2022-03-21 08:54:35,48.4001,-89.3168,27.28,97,0,2.3,clear sky,0,0
500,Dover,US,2022-03-21 08:55:19,39.1582,-75.5244,46.42,55,0,11.5,clear sky,0,0
501,Adrar,MR,2022-03-21 08:56:31,20.5022,-10.0711,73.83,18,4,13.4,clear sky,0,0
502,Yershichi,RU,2022-03-21 08:56:32,53.6725,32.7542,39.99,87,21,7.27,few clouds,0,0
503,Mount Isa,AU,2022-03-21 08:56:32,-20.7333,139.5,94.77,20,40,11.5,scattered clouds,0,0
504,Baker City,US,2022-03-21 08:53:55,44.7749,-117.8344,34.59,75,100,2.42,overcast clouds,0,0
505,Arkhangelsk,RU,2022-03-21 08:56:33,64.5401,40.5433,37.51,64,75,4.47,broken clouds,0,0
506,Mungaa,TZ,2022-03-21 08:56:33,-4.9667,34.8833,74.37,59,47,11.01,scattered clouds,0,0
507,Victor Harbor,AU,2022-03-21 08:56:34,-35.5667,138.6167,64.0,84,73,7.99,broken clouds,0,0
508,Dubbo,AU,2022-03-21 08:56:07,-32.25,148.6167,75.33,46,17,4.61,few clouds,0,0
509,Kankaanpaa,FI,2022-03-21 08:56:34,61.8,22.4167,43.56,82,0,8.28,clear sky,0,0
510,Hit,IQ,2022-03-21 08:56:35,33.6416,42.8251,55.87,18,100,11.18,overcast clouds,0,0
511,Warmbad,NA,2022-03-21 08:56:35,-28.45,18.7333,84.54,39,78,13.13,broken clouds,0,0
512,Aklavik,CA,2022-03-21 08:56:35,68.2191,-135.0107,-9.04,97,100,7.16,overcast clouds,0,0
513,Fortuna,US,2022-03-21 08:56:36,40.5982,-124.1573,40.66,94,0,6.91,clear sky,0,0
514,Zapolyarnyy,RU,2022-03-21 08:56:36,69.4154,30.8136,40.28,76,100,11.61,overcast clouds,0,0
515,Menongue,AO,2022-03-21 08:56:37,-14.6585,17.691,71.51,82,99,7.18,moderate rain,0,0
516,Maridi,SS,2022-03-21 08:56:37,4.9158,29.4742,90.0,33,64,5.1,broken clouds,0,0
517,Shingu,JP,2022-03-21 08:56:37,33.7333,135.9833,51.75,67,92,3.33,overcast clouds,0,0
518,Shush,IR,2022-03-21 08:56:38,32.1942,48.2436,80.11,14,100,6.35,overcast clouds,0,0
519,Sisimiut,GL,2022-03-21 08:55:29,66.9395,-53.6735,-9.69,74,8,8.66,clear sky,0,0
520,Hoopstad,ZA,2022-03-21 08:56:38,-27.8327,25.9083,74.66,45,46,5.66,light rain,0,0
521,Luderitz,NA,2022-03-21 08:56:39,-26.6481,15.1594,85.08,50,0,3.22,clear sky,0,0
522,Liaozhong,CN,2022-03-21 08:56:39,41.5061,122.7242,44.02,29,66,13.44,broken clouds,0,0
523,San Matias,BO,2022-03-21 08:56:40,-16.3667,-58.4,70.83,96,100,2.39,overcast clouds,0,0
524,Ostersund,SE,2022-03-21 08:56:40,63.1792,14.6357,37.85,44,0,5.75,clear sky,0,0
525,Baherden,TM,2022-03-21 08:56:40,38.4362,57.4316,52.27,44,83,6.8,broken clouds,0,0
526,Saint-Francois,FR,2022-03-21 08:56:41,46.4154,3.9054,54.68,50,0,8.05,clear sky,0,0
527,Erzurum,TR,2022-03-21 08:56:41,40.0,41.5,17.28,82,91,4.56,overcast clouds,0,0
528,Trincomalee,LK,2022-03-21 08:56:42,8.5711,81.2335,85.8,69,97,18.12,overcast clouds,0,0
529,Analipsis,GR,2022-03-21 08:56:42,35.3167,25.5667,51.12,73,100,17.05,overcast clouds,0,0
530,Nuuk,GL,2022-03-21 08:56:43,64.1835,-51.7216,-13.36,89,8,7.78,clear sky,0,0
531,Puyang,CN,2022-03-21 08:56:43,29.4603,119.8861,50.81,96,100,5.32,overcast clouds,0,0
532,Ekhabi,RU,2022-03-21 08:56:44,53.5102,142.9671,14.58,77,4,15.3,clear sky,0,0
533,Kahului,US,2022-03-21 08:56:44,20.8947,-156.47,72.84,92,45,4.0,scattered clouds,0,0
534,Yarensk,RU,2022-03-21 08:56:44,62.1675,49.0916,29.89,82,100,11.05,overcast clouds,0,0
535,Mosquera,CO,2022-03-21 08:53:08,4.7059,-74.2302,53.69,94,75,5.75,broken clouds,0,0
536,Luwingu,ZM,2022-03-21 08:56:45,-10.2621,29.9271,70.3,79,91,7.76,overcast clouds,0,0
537,Bizhbulyak,RU,2022-03-21 08:56:45,53.6967,54.2642,28.69,83,75,16.28,broken clouds,0,0
538,Eirunepe,BR,2022-03-21 08:56:46,-6.6603,-69.8736,70.74,100,100,1.9,overcast clouds,0,0
539,Pryluky,UA,2022-03-21 08:56:46,50.5932,32.3876,45.12,64,0,11.18,clear sky,0,0
540,Saldanha,ZA,2022-03-21 08:56:47,-33.0117,17.9442,84.25,76,12,12.5,few clouds,0,0
541,Margate,GB,2022-03-21 08:56:47,51.3813,1.3862,50.7,73,1,3.0,clear sky,0,0
542,Kemijarvi,FI,2022-03-21 08:56:47,66.7131,27.4306,41.41,63,100,11.97,overcast clouds,0,0
543,Kangaatsiaq,GL,2022-03-21 08:56:48,68.3065,-53.4641,-19.98,95,9,9.35,clear sky,0,0
544,Ha Giang,VN,2022-03-21 08:56:48,22.8333,104.9833,86.68,65,68,4.36,broken clouds,0,0
545,Nador,MA,2022-03-21 08:56:49,35.174,-2.9287,59.25,94,75,8.05,broken clouds,0,0
546,Moanda,GA,2022-03-21 08:56:49,-1.5575,13.2178,77.23,93,100,3.58,overcast clouds,0,0
547,Chihuahua,MX,2022-03-21 08:56:17,28.5,-106.0,51.06,25,11,19.51,few clouds,0,0
548,Neckarsulm,DE,2022-03-21 08:56:50,49.1928,9.2261,55.8,50,2,4.76,clear sky,0,0
549,Hay River,CA,2022-03-21 08:56:50,60.8156,-115.7999,24.78,93,75,8.05,light snow,0,0
550,Gobabis,NA,2022-03-21 08:56:51,-22.45,18.9667,76.89,44,9,14.99,clear sky,0,0
551,Arica,CL,2022-03-21 08:56:51,-18.475,-70.3042,64.63,72,0,3.44,clear sky,0,0
552,Channel-Port Aux Basques,CA,2022-03-21 08:56:52,47.5702,-59.1367,34.05,98,100,8.32,overcast clouds,0,0
553,Pevek,RU,2022-03-21 08:56:52,69.7008,170.3133,-7.58,94,67,3.13,broken clouds,0,0
554,Djambala,CG,2022-03-21 08:56:53,-2.5447,14.7533,67.5,94,100,6.17,light rain,0,0
555,Osinki,RU,2022-03-21 08:56:53,52.8432,49.5132,32.95,100,66,13.56,light snow,0,0
556,Isla Mujeres,MX,2022-03-21 08:56:54,21.2311,-86.731,77.16,76,0,13.78,clear sky,0,0
557,Sterling,US,2022-03-21 08:56:54,39.0062,-77.4286,48.22,54,0,8.01,clear sky,0,0
558,Killarney,IE,2022-03-21 08:54:39,52.05,-9.5167,51.85,82,40,5.75,scattered clouds,0,0
559,Brae,GB,2022-03-21 08:56:55,60.3964,-1.353,44.33,75,4,15.97,clear sky,0,0
560,Kargasok,RU,2022-03-21 08:56:55,59.0556,80.8572,23.34,86,100,14.97,overcast clouds,0,0
561,Bandarbeyla,SO,2022-03-21 08:56:55,9.4942,50.8122,82.26,53,7,9.15,clear sky,0,0
562,Sawtell,AU,2022-03-21 08:56:56,-30.3833,153.1,73.42,68,2,17.27,clear sky,0,0
563,Belmonte,BR,2022-03-21 08:56:56,-15.8631,-38.8828,74.23,89,39,2.98,scattered clouds,0,0
564,Llanes,ES,2022-03-21 08:56:57,43.4198,-4.7549,58.19,70,94,4.34,overcast clouds,0,0
565,Bell Ville,AR,2022-03-21 08:56:57,-32.6259,-62.6887,59.81,56,96,11.9,overcast clouds,0,0
566,Alice,US,2022-03-21 08:56:58,27.7523,-98.0697,71.04,95,100,16.51,overcast clouds,0,0
567,Agua Verde,MX,2022-03-21 08:56:58,22.9,-106.05,65.21,61,61,4.5,broken clouds,0,0
568,Kieta,PG,2022-03-21 08:56:58,-6.2167,155.6333,80.85,78,99,0.69,overcast clouds,0,0
569,Geraldton,AU,2022-03-21 08:56:59,-28.7667,114.6,77.41,61,0,24.16,clear sky,0,0
570,Savannakhet,LA,2022-03-21 08:56:59,16.566,104.751,95.02,34,40,2.3,scattered clouds,0,0
571,Malpe,IN,2022-03-21 08:57:00,13.35,74.7167,92.5,59,15,10.92,few clouds,0,0
572,Savannah Bight,HN,2022-03-21 08:57:00,16.45,-85.85,80.2,72,1,15.66,clear sky,0,0
573,Asau,RO,2022-03-21 08:57:00,46.4333,26.4,46.96,29,20,9.86,few clouds,0,0
574,Sabang,ID,2022-03-21 08:57:01,5.8933,95.3214,83.82,73,95,21.0,overcast clouds,0,0
575,Esfarayen,IR,2022-03-21 08:57:01,37.0765,57.5101,40.66,59,100,4.45,overcast clouds,0,0
576,Kannur,IN,2022-03-21 08:57:02,11.8675,75.3576,88.32,56,11,11.72,few clouds,0,0
577,Nijkerk,NL,2022-03-21 08:57:02,52.217,5.483,52.95,64,0,5.19,clear sky,0,0
578,Naze,JP,2022-03-21 08:57:03,28.3667,129.4833,67.12,76,40,14.52,scattered clouds,0,0
579,Toucheng,TW,2022-03-21 08:57:03,24.8592,121.8233,80.15,94,96,4.18,overcast clouds,0,0
580,Miri,MY,2022-03-21 08:57:04,4.4148,114.0089,80.74,94,40,0.0,thunderstorm with light rain,0,0
581,Jutai,BR,2022-03-21 08:57:04,-5.1833,-68.9,71.67,99,100,2.15,overcast clouds,0,0
582,Jalu,LY,2022-03-21 08:57:04,29.0331,21.5482,55.83,38,28,15.64,scattered clouds,0,0
583,Kidal,ML,2022-03-21 08:57:05,18.4411,1.4078,83.59,10,2,15.88,clear sky,0,0
584,Sarangani,PH,2022-03-21 08:57:05,5.4033,125.4636,82.87,75,100,14.18,overcast clouds,0,0
585,Reno,US,2022-03-21 08:55:02,39.5296,-119.8138,44.71,49,0,3.0,clear sky,0,0
586,Isla Vista,US,2022-03-21 08:57:06,34.4133,-119.861,54.79,54,44,10.6,scattered clouds,0,0
587,Hobyo,SO,2022-03-21 08:57:06,5.3505,48.5268,83.75,58,3,13.04,clear sky,0,0
588,Vapnyarka,UA,2022-03-21 08:57:07,48.5348,28.7436,45.88,51,0,12.46,clear sky,0,0
589,Tocache,PE,2022-03-21 08:57:07,-8.1842,-76.5125,68.92,100,100,0.47,overcast clouds,0,0
590,Sivas,TR,2022-03-21 08:57:08,39.7916,37.0019,21.83,93,75,8.05,broken clouds,0,0
591,Kurilsk,RU,2022-03-21 08:57:08,45.2333,147.8833,28.6,80,100,13.47,overcast clouds,0,0
592,Camacha,PT,2022-03-21 08:57:09,33.0833,-16.3333,58.42,55,20,9.22,few clouds,0,0
593,Moree,AU,2022-03-21 08:57:09,-29.4667,149.85,82.42,28,0,10.36,clear sky,0,0
594,Batagay-Alyta,RU,2022-03-21 08:57:09,67.8006,130.4114,-13.83,95,6,2.37,clear sky,0,0
595,Mogadishu,SO,2022-03-21 08:57:10,2.0371,45.3438,85.87,74,75,13.8,broken clouds,0,0
596,Santa Isabel Do Rio Negro,BR,2022-03-21 08:57:10,-0.4139,-65.0192,72.25,100,100,0.83,overcast clouds,0,0
597,Lagos,NG,2022-03-21 08:56:29,6.5833,3.75,84.52,61,99,5.53,overcast clouds,0,0
598,Locri,IT,2022-03-21 08:57:11,38.2414,16.2623,47.32,62,19,7.54,few clouds,0,0
599,Paita,PE,2022-03-21 08:57:11,-5.0892,-81.1144,72.48,76,98,13.24,overcast clouds,0,0
600,Ugoofaaru,MV,2022-03-21 08:57:12,5.6667,73.0,83.68,64,4,12.35,clear sky,0,0
601,La Asuncion,VE,2022-03-21 08:55:09,11.0333,-63.8628,74.93,94,100,8.05,overcast clouds,0,0
602,Bobo Dioulasso,BF,2022-03-21 08:55:09,11.1771,-4.2979,82.85,65,0,6.91,clear sky,0,0
603,Tokat,TR,2022-03-21 08:57:12,40.4167,36.5833,23.77,69,100,5.75,overcast clouds,0,0
604,Marquette,US,2022-03-21 08:57:13,46.5333,-87.6335,32.77,81,100,2.93,overcast clouds,0,0
605,Guipavas,FR,2022-03-21 08:57:13,48.4352,-4.3972,53.92,82,0,14.97,clear sky,0,0
606,Ketchikan,US,2022-03-21 08:57:14,55.3422,-131.6461,44.58,93,100,6.91,mist,0,0
607,Marathon,US,2022-03-21 08:57:14,44.9,-89.7668,41.49,76,40,6.91,scattered clouds,0,0
608,Sechelt,CA,2022-03-21 08:57:15,49.4664,-123.7694,45.0,96,100,9.55,overcast clouds,0,0
609,Jati,PK,2022-03-21 08:57:15,24.3539,68.2671,94.75,11,0,15.73,clear sky,0,0
610,Baraki Barak,AF,2022-03-21 08:57:15,33.9675,68.9486,64.9,12,8,0.67,clear sky,0,0
611,Taoudenni,ML,2022-03-21 08:57:16,22.6783,-3.9836,78.13,15,0,16.64,clear sky,0,0
612,Aljezur,PT,2022-03-21 08:57:17,37.3191,-8.8033,58.28,84,61,11.88,broken clouds,0,0
613,Mikhaylovka,RU,2022-03-21 08:57:17,50.06,43.2379,35.78,100,91,9.69,overcast clouds,0,0
614,Scarborough,GB,2022-03-21 08:57:18,54.2797,-0.4044,42.91,83,8,1.99,clear sky,0,0
615,Laibin,CN,2022-03-21 08:57:18,23.7,109.2667,89.8,50,81,17.76,broken clouds,0,0
616,Muros,ES,2022-03-21 08:57:19,42.7762,-9.0603,56.68,88,93,1.95,overcast clouds,0,0
617,Sulya,IN,2022-03-21 08:57:19,12.5667,75.3833,94.21,43,33,9.31,scattered clouds,0,0
618,Lunas,PH,2022-03-21 08:57:19,10.6402,123.7525,86.02,73,100,9.95,light rain,0,0
619,Angoram,PG,2022-03-21 08:57:20,-4.0625,144.0661,78.08,83,81,3.51,broken clouds,0,0
620,Juan Lacaze,UY,2022-03-21 08:57:20,-34.4342,-57.4381,54.12,77,0,15.73,clear sky,0,0
621,Plaster Rock,CA,2022-03-21 08:57:21,46.9065,-67.39,30.72,94,100,7.99,overcast clouds,0,0
622,Nicoya,CR,2022-03-21 08:57:21,10.1483,-85.452,75.94,73,99,10.33,overcast clouds,0,0
623,Asfi,MA,2022-03-21 08:55:11,32.2994,-9.2372,60.01,72,7,6.64,clear sky,0,0
624,Bartlesville,US,2022-03-21 08:57:22,36.7473,-95.9808,57.02,54,63,1.99,broken clouds,0,0
625,Kargil,IN,2022-03-21 08:57:22,34.5667,76.1,31.69,68,5,0.29,clear sky,0,0
626,Knoxville,US,2022-03-21 08:53:43,35.9606,-83.9207,47.48,65,0,1.34,clear sky,0,0
627,Verkhnevilyuysk,RU,2022-03-21 08:57:23,63.4453,120.3167,21.88,94,100,2.66,light snow,0,0
628,Cairns,AU,2022-03-21 08:57:23,-16.9167,145.7667,80.55,69,21,9.22,few clouds,0,0
629,Luwuk,ID,2022-03-21 08:57:24,-0.9516,122.7875,77.65,88,100,2.59,overcast clouds,0,0
630,Lalmohan,BD,2022-03-21 08:57:24,22.3384,90.7419,86.02,49,3,10.76,clear sky,0,0
631,Jos,NG,2022-03-21 08:57:24,9.9167,8.9,74.5,10,84,4.92,broken clouds,0,0
632,Acarau,BR,2022-03-21 08:57:25,-2.8856,-40.12,75.69,90,93,8.5,overcast clouds,0,0
633,Byron Bay,AU,2022-03-21 08:55:41,-28.65,153.6167,73.29,74,0,9.93,clear sky,0,0
634,Gigmoto,PH,2022-03-21 08:57:25,13.7796,124.39,81.45,84,57,9.08,broken clouds,0,0
635,Ligayan,PH,2022-03-21 08:57:26,4.6533,119.4706,79.5,82,99,6.93,overcast clouds,0,0
636,Dabwali,IN,2022-03-21 08:57:26,29.95,74.7333,103.26,6,0,6.98,clear sky,0,0
637,Sao Joao Da Barra,BR,2022-03-21 08:57:27,-21.6403,-41.0511,71.83,93,100,10.89,overcast clouds,0,0
638,Weihe,CN,2022-03-21 08:57:27,32.9952,105.3247,51.12,63,100,5.1,overcast clouds,0,0
639,Yangambi,CD,2022-03-21 08:57:27,0.8102,24.4336,90.79,45,64,3.4,broken clouds,0,0
640,Yulara,AU,2022-03-21 08:57:28,-25.2406,130.9889,98.44,12,0,13.8,clear sky,0,0
641,Macau,MO,2022-03-21 08:55:03,22.2006,113.5461,78.6,94,75,6.91,mist,0,0
642,Tsaratanana,MG,2022-03-21 08:57:28,-16.7833,47.65,79.7,72,79,9.44,broken clouds,0,0
643,Yinchuan,CN,2022-03-21 08:57:29,38.4681,106.2731,54.88,17,100,6.96,overcast clouds,0,0
644,Marion,US,2022-03-21 08:57:29,39.7684,-86.1555,48.2,72,0,0.0,clear sky,0,0
645,Abu Samrah,SY,2022-03-21 08:57:30,35.3029,37.1841,44.08,39,100,14.47,overcast clouds,0,0
646,Chanthaburi,TH,2022-03-21 08:57:30,12.8333,102.1667,81.14,68,94,5.93,moderate rain,0,0
647,Borovoy,RU,2022-03-21 08:57:31,55.4333,86.0833,25.88,68,100,17.9,light shower snow,0,0
648,Kibala,TD,2022-03-21 08:57:31,9.1104,18.3463,91.35,19,0,9.22,clear sky,0,0
649,Bichura,RU,2022-03-21 08:57:31,50.5881,107.6022,30.85,66,2,5.75,clear sky,0,0
650,Were Ilu,ET,2022-03-21 08:57:32,10.6,39.4333,65.53,48,88,2.42,overcast clouds,0,0
651,Sisophon,KH,2022-03-21 08:57:32,13.5859,102.9737,91.44,48,98,6.51,overcast clouds,0,0
652,San Jose,US,2022-03-21 08:53:25,37.3394,-121.895,49.75,78,0,4.61,clear sky,0,0
653,Tiguha,PH,2022-03-21 08:57:33,7.7044,123.2114,77.07,90,100,1.23,overcast clouds,0,0
654,Roma,US,2022-03-21 08:57:34,43.2128,-75.4557,37.09,91,55,5.99,broken clouds,0,0
655,Suba,PH,2022-03-21 08:57:34,10.8438,121.0102,83.14,77,45,9.06,scattered clouds,0,0
656,Medea,DZ,2022-03-21 08:57:34,36.2642,2.7539,51.87,69,31,14.61,scattered clouds,0,0
657,Saint-Donat-De-Montcalm,CA,2022-03-21 08:57:35,46.3187,-74.2219,29.84,91,81,11.63,broken clouds,0,0
658,Saint-Joseph,RE,2022-03-21 08:57:35,-21.3667,55.6167,83.1,85,91,13.09,light rain,0,0
659,Beira,MZ,2022-03-21 08:57:36,-19.8436,34.8389,77.43,68,14,11.39,few clouds,0,0
660,Toccoa,US,2022-03-21 08:57:36,34.5773,-83.3324,44.24,69,0,0.0,clear sky,0,0
661,Camopi,GF,2022-03-21 08:57:36,3.1655,-52.3158,71.28,100,100,1.39,overcast clouds,0,0
662,Misratah,LY,2022-03-21 08:57:37,32.3754,15.0925,57.25,51,40,16.26,scattered clouds,0,0
663,Wasilla,US,2022-03-21 08:57:37,61.5814,-149.4394,29.48,82,56,1.83,broken clouds,0,0
664,Thabazimbi,ZA,2022-03-21 08:56:00,-24.5917,27.4116,74.21,35,76,2.93,broken clouds,0,0
665,Melito Di Porto Salvo,IT,2022-03-21 08:57:38,37.9222,15.7714,56.53,62,17,4.61,few clouds,0,0
666,Llangefni,GB,2022-03-21 08:57:38,53.2556,-4.3106,49.12,71,0,4.61,clear sky,0,0
667,Mwinilunga,ZM,2022-03-21 08:57:39,-11.7358,24.4293,76.35,63,35,6.13,scattered clouds,0,0
668,Najran,SA,2022-03-21 08:57:39,17.4924,44.1277,70.45,20,8,9.89,clear sky,0,0
669,Buin,CL,2022-03-21 08:57:39,-33.7333,-70.75,61.74,43,92,3.24,overcast clouds,0,0
670,Malanje,AO,2022-03-21 08:54:17,-9.5402,16.341,73.44,80,100,2.98,light rain,0,0
671,Hinton,CA,2022-03-21 08:57:40,53.4001,-117.5857,24.71,85,99,4.88,overcast clouds,0,0
672,Salinas,US,2022-03-21 08:54:08,36.6777,-121.6555,49.84,76,78,1.92,broken clouds,0,0
673,Grong,NO,2022-03-21 08:57:41,64.4654,12.3149,33.08,84,2,3.29,clear sky,0,0
674,Sept-Iles,CA,2022-03-21 08:57:41,50.2001,-66.3821,28.06,93,100,4.61,overcast clouds,0,0
675,Khandyga,RU,2022-03-21 08:57:41,62.6667,135.6,3.54,97,98,2.1,overcast clouds,0,0
676,Sa Kaeo,TH,2022-03-21 08:57:42,13.75,102.3333,85.37,64,94,10.65,moderate rain,0,0
677,Novo Aripuana,BR,2022-03-21 08:57:42,-5.1206,-60.3797,72.64,99,100,0.98,overcast clouds,0,0
678,Stawell,AU,2022-03-21 08:57:43,-37.05,142.7667,72.54,41,57,9.73,broken clouds,0,0
679,South Venice,US,2022-03-21 08:57:43,27.0531,-82.4243,63.99,81,75,13.8,broken clouds,0,0
680,Pryazha,RU,2022-03-21 08:57:43,61.6926,33.6216,42.03,100,34,4.29,scattered clouds,0,0
681,Champerico,GT,2022-03-21 08:57:44,14.3,-91.9167,78.51,71,0,5.57,clear sky,0,0
682,Tonj,SS,2022-03-21 08:57:44,7.2737,28.6822,100.9,13,9,9.73,clear sky,0,0
